,title,rating,metascore,publisher,review
846,Halloween: Resurrection,4.1,30,L.A. Weekly," If, as it appears, Rosenthal is competing with the knife-wielding Myers for the title of biggest hack, he wins by unanimous decision. "
847,Halloween: Resurrection,4.1,30,The A.V. Club, It seems content to plod listlessly through the motions. 
848,Halloween: Resurrection,4.1,25,ReelViews," There's no evidence of craftsmanship or energy. Everything, from the plot to the execution, is plodding and obligatory. "
849,Halloween: Resurrection,4.1,25,San Francisco Chronicle, Cheesy. 
850,Halloween: Resurrection,4.1,20,The New York Times," Spectators will indeed sit open-mouthed before the screen, not screaming but yawning. "
851,Halloween: Resurrection,4.1,10,Variety, More uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels. 
852,Halloween: Resurrection,4.1,0,New York Post," It's so devoid of joy and energy it makes even ""Jason X"" - a recent attempt to prolong the rival ""Friday the 13th"" slasher franchise - look positively Shakesperean by comparison. "
853,Halloween: Resurrection,4.1,0,Austin Chronicle, Forget this dreck: Where's that Michael vs. Jason grudge match we've been hearing about for the last decade? 
854,Torque,4.1,80,Los Angeles Times," A terrific action picture, fast-moving, studded with great stunts and smart enough not to take itself too seriously. Amid a plethora of high-minded, big-deal, year-end Oscar contenders, it offers a welcome contrast (and respite). "
855,Torque,4.1,75,Entertainment Weekly," The movie is a guzzle of yahoo-Mountain Dew empty-calorie satisfaction: A quick blood-sugar high, an eyeful of bikes and bosoms, and you're out of the theater in 80 minutes. And on a bleak winter's day, that can be meal enough. "
856,Torque,4.1,75,Christian Science Monitor," The movie is as adolescent as it sounds, but Kahn keeps your eyes popping with truly nonstop action and some of the most outlandishly inventive effects you've ever seen. And of course Cube is so supercool it's worth the price of admission just to watch him. "
857,Torque,4.1,70,L.A. Weekly," Zippy, stylish fun. "
858,Torque,4.1,50,ReelViews," The film occasionally pokes fun at itself, although not nearly as often as it should. I don't recommend it for anything more significant than a bottom-of-the-barrel rental or a desperation cable choice, but it delivers what it advertises, and I suppose that could be considered a virtue. "
859,Torque,4.1,50,USA Today," The cycle thrills here are everything: flips, collisions, a chase across the top of a fast-moving train and even a zoom down the aisle of one of the train's cars as the passengers take it in stride. "
860,Torque,4.1,50,Seattle Post-Intelligencer," Purely an easy-to-digest testosterone flick anyway, with standard bikini babes, roaring engines and bikers who circle each other slowly in the dust before they rumble. "
861,Torque,4.1,38,Chicago Tribune, It may entertain you if you don't mind senseless stories and screaming soundtracks. 
862,Torque,4.1,30,Washington Post, With the exception of a few dazzling special effects and a digitally enhanced camera move or two... it's also a towering bore. 
863,Torque,4.1,30,The Hollywood Reporter," With the exception of a decent train-top chase, Torque is all vroom and no action. "
864,Are We Done Yet?,4.1,58,Seattle Post-Intelligencer, The unchecked enthusiasm of McGinley as the touchy-feely renovation guru gives slow-burn Cube the perfect foil and mellows the malicious comic tone. The rest is pure slapstick. 
865,Are We Done Yet?,4.1,50,Los Angeles Times," Although Ice Cube is still happy to haul out his old snarl when it serves his purposes, he's clearly trying to reinvent himself as a family entertainer. But the milder he gets, the less confident he seems. What's a reformed gangsta rapper to do? "
866,Are We Done Yet?,4.1,50,The Hollywood Reporter," Tpicture delivers the requisite number of pratfalls, and the genial Ice Cube makes for a credibly hapless everyman, but the comedy still feels a little too safely soft around the edges. "
867,Are We Done Yet?,4.1,50,New York Post," While the latest installment avoids the nonstop parade of potty jokes, it never rises much past the level of mediocrity. "
868,Are We Done Yet?,4.1,50,San Francisco Chronicle," Obvious, but at least it's clean. "
869,Are We Done Yet?,4.1,40,Village Voice, Fans of the first film can rest assured that a change in the director's chair has done little to curb the overall tone of slapstick desperation. 
870,Are We Done Yet?,4.1,40,Variety," Supposedly based on ""Mr. Blandings Builds His Dream House,"" but has about as much to do with that frothy Cary Grant confection as a Yugo has to do with a 1948 Buick Roadster. "
871,Are We Done Yet?,4.1,40,The New York Times," An ill-advised sequel to ""Are We There Yet?"" and a feeble fable of better parenting through home improvement. "
872,Are We Done Yet?,4.1,38,Chicago Tribune," Calling a sequel Are We Done Yet? is like calling it ""Enough Already."" "
873,Are We Done Yet?,4.1,38,USA Today, Been-there-seen-that wannabe laughfest. 
874,The Last Airbender,4.1,63,USA Today," He hasn't mastered the craft yet, but M. Night Shyamalan may be on to something with this action-movie thing. "
875,The Last Airbender,4.1,50,Entertainment Weekly," The movie is ""Star Wars"" with martial arts, plus a touch of ""The Last Emperor."" Technically, it's not badly done; I enjoyed the physical clash of elements, the water balls rising like sculpture in the air. "
876,The Last Airbender,4.1,38,St. Louis Post-Dispatch, A toxic potion that will put children to sleep and kill his (M. Night Shyamalan) career. 
877,The Last Airbender,4.1,30,Arizona Republic," While the special effects are impressive enough, M. Night Shyamalan's film doesn't make a lick of sense. "
878,The Last Airbender,4.1,30,The Hollywood Reporter," Even during the climax, the film still is struggling to introduce the world of the film and its strange rules. "
879,The Last Airbender,4.1,25,Boston Globe," The Last Airbender' is dreadful, an incomprehensible fantasy-action epic that makes the 2007 film ""The Golden Compass,'' a similarly botched adaptation of a beloved property from another medium, look like a four-star classic. "
880,The Last Airbender,4.1,25,Orlando Sentinel," This colossal folly, the fiasco of the summer of 2010 - gives us all a ringside seat at the sight of Mr. ""I See Dead People's"" career gurgling down the drain. "
881,The Last Airbender,4.1,20,Variety," This is all enormously disappointing, of course, since the best we could hope for from a live-action ""Avatar"" adaptation is the mind-blowing equivalent of our first encounters with wire-fu, rather than this cartoony nonsense. "
882,The Last Airbender,4.1,12,Chicago Sun-Times, The Last Airbender is an agonizing experience in every category I can think of and others still waiting to be invented. 
883,The Last Airbender,4.1,0,The A.V. Club," The Last Airbender isn't that much different from the rest of this summer's generally dire multiplex fare-from ""The A-Team"" to ""Jonah Hex""... But it is remarkable in one respect: It's the worst of them. "
884,Zombie Strippers!,4.1,70,Village Voice," Director Jay Lee (The Slaughter) delivers absolutely everything you could possibly hope for in a film called Zombie Strippers, with a consistently hilarious, brutal, and titillating mash-up of ""Return of the Living Dead"" and ""Showgirls"" that actually beats out Mark Pirro's ""Nudist Colony of the Dead"" for the unofficial title of best naked zombie movie ever. "
885,Zombie Strippers!,4.1,70,Los Angeles Times, Zombie Strippers is a B-movie whose ideas and wit set it well above the great unwashed of the genre. 
886,Zombie Strippers!,4.1,63,Premiere," Whatever planet these dance sequences are happening on, their cuckoo surrealism is the movie's saving grace. "
887,Zombie Strippers!,4.1,63,TV Guide Magazine," On its own low-bar terms, it delivers the goods: pole-dancing, gut-chomping and Jenna J. "
888,Zombie Strippers!,4.1,63,Boston Globe, Shouting the title never quite prepared me for either how stripping zombies aren't as hot or as funny as I thought they would be or how quickly the movie's eager intelligence collapses on itself. 
889,Zombie Strippers!,4.1,50,New York Post," Shot on ugly digital video with Troma-grade special effects, campy humor and frighteningly bad acting, Zombie Strippers should provide many laughs for stoners watching it on video. "
890,Zombie Strippers!,4.1,50,The New York Times," Strewn with some surprisingly decent effects, this unevenly paced film delivers, if nothing else, on the promise of its title: lots of surgically enhanced nude dead women strutting their stuff. "
891,Zombie Strippers!,4.1,50,The Hollywood Reporter, Jay Lee's grotesque little horror film makes up for in audacity what it might lack in finesse. 
892,Zombie Strippers!,4.1,40,Austin Chronicle," The action can be bloody, but is mostly routine. Ultimately, the film’s most eye-catching special effects are reserved for bikini waxes and implants. "
893,Zombie Strippers!,4.1,25,The A.V. Club," Currently stopping by theaters briefly en route to DVD, the film tries to position Jameson as the next Linnea Quigley, the B-movie queen behind such enduring titles as ""Hollywood Chainsaw Hookers"" and ""Sorority Babes In The Slimeball Bowl-O-Rama."" "
894,The Apparition,4.1,40,Boxoffice Magazine," The soulless-ness of their empty plot of track homes and super-store existence invokes both ""Poltergeist"" and ""Employee of the Month."" "
895,The Apparition,4.1,38,Boston Globe," To those of us in the audience who might be strangers in paranormal precincts, it looks suspiciously like a séance. "
896,The Apparition,4.1,30,Movieline," An incomprehensibly garbled, derivative attempt at a horror flick from first-time writer-director Todd Lincoln. "
897,The Apparition,4.1,30,The Hollywood Reporter," Lincoln's script has no knack for the pacing of cinematic exorcisms, and the truncated climax he does offer is short on action and scares. "
898,The Apparition,4.1,25,The A.V. Club," It's a potentially creepy setting that would give an innovative director a chance to do a lot with a little. Unfortunately, Lincoln isn't one of those. "
899,The Apparition,4.1,25,The Playlist," A plodding, undercooked, and old-fashioned (not in a good way, either) chiller that will bore you to tears instead of scare you to death. "
900,The Apparition,4.1,20,Time Out," The Apparition turns out to be nothing more than a series of feebly constructed ""Boo!"" scenes tacked together to achieve (barely) feature length. "
901,The Apparition,4.1,20,Variety," This enervating muddle of paranormal nonsense manages the difficult feat of seeming frenzied and lethargic all at once, while building toward the sort of ludicrous cop-out climax that often incites die-hard genre fans to shout rude things at the screen. "
902,The Apparition,4.1,16,Entertainment Weekly," With more telegraphed scares than Samuel Morse on Halloween, it still might give you a restless night, but only because you fell asleep in the theater. "
903,The Apparition,4.1,12,Slant Magazine," The story is a worthy one, but the film lacks any daring expressive touches that might have made it, at the very least, noteworthy. "
904,Fifty Shades of Grey,4.1,75,New York Post," The film never pretends to be other than what it really is: soft-core porn for the ladies, diluted with an “R” rating. "
905,Fifty Shades of Grey,4.1,70,The Hollywood Reporter," With a loose-limbed naturalness, she conveys naiveté, intellectual curiosity and romantic yearning, and shows the unassuming Ana’s newfound thrill at being seen, however complicated the man holding her in his admiring gaze. She’s open and vulnerable but no fool. Best of all, Johnson and her director embrace Ana’s paradox: She snickers at Christian’s predilections, but they also turn her on. "
906,Fifty Shades of Grey,4.1,67,Entertainment Weekly," I spoil nothing by reporting what readers already know, that when Fifty Shades is not a dirty story, it is, as the trilogy unfolds, a study in cartoonishly weird family dynamics. "
907,Fifty Shades of Grey,4.1,65,TheWrap," Starring a vivacious Dakota Johnson and a game Jamie Dornan, Taylor-Johnson’s erotic romance is a skillful distillation of James’ first book that captures the heady exhilaration of being someone’s fixation. "
908,Fifty Shades of Grey,4.1,60,New York Daily News," Credit goes to director Sam Taylor-Johnson and her screenwriter, Kelly Marcel, who've stripped the first book of its biggest flaws, while still honoring its essence. And lead Dakota Johnson makes for an ideal heroine, though — as doubters feared — her chemistry with costar Jamie Dornan doesn't always sizzle. "
909,Fifty Shades of Grey,4.1,60,Time Out," Fifty Shades of Grey is a sex-positive but hopelessly soft-core erotic drama that fails to be even a fraction as titillating as the E.L. James books that inspired it. And yet, that’s exactly why it works. "
910,Fifty Shades of Grey,4.1,60,Variety," Glossy, well cast, and a consistent hoot until it becomes a serious drag, this neo-“9½ Weeks” is above all a slick exercise in carefully brand-managed titillation — edgier than most grown-up studio fare, but otherwise a fairly mild provocation in this porn-saturated day and age. "
911,Fifty Shades of Grey,4.1,60,The Guardian," Johnson’s Ana squeezes believability out of one of the more silly romantic entanglements in recent popular culture. It’s all there in her face, which Taylor-Johnson frames in close-up. She’s fully aware this scenario is ridiculous, but can’t seem to turn away from its lunacy. "
912,Fifty Shades of Grey,4.1,60,Village Voice," The film strips Fifty Shades of Grey to its essentials: a confident man, an awkward girl, and a red room rimmed with leather handcuffs. From there, Taylor-Johnson rebuilds. She constructs an erotic dramedy that takes its romance seriously even as it admits that Christian Grey's very existence is absurd. "
913,Fifty Shades of Grey,4.1,42,IndieWire," Directed by Sam Taylor-Johnson from Kelly Marcel's screenplay, the considerable talent behind the camera and a modicum of considerable performances yield a few undeniable guilty pleasures, but most viewers will be seeking a safe word to escape this two-hour-plus mess of half-baked excess. "
914,Devil's Due,4.1,67,The Playlist," If there's a problem that gets in the way of some genuinely scary moments, it's that the filmmakers (all four of them) don't ever give you enough information to invest in the characters. "
915,Devil's Due,4.1,58,The A.V. Club," While it’s generally above-average for this sorry genre, it’s so derivative, in both style and narrative, that there’s still an overwhelming sense of plodding inevitability to the whole affair. "
916,Devil's Due,4.1,40,The Telegraph," Oscillates between the jolting and the absurd, bottoming out with a nonsensical coda. "
917,Devil's Due,4.1,40,Empire," An ordinary, forgettable horror film. Even the Devil deserves more than this. "
918,Devil's Due,4.1,40,Time Out London," Devil’s Due spends far too much time on home movie footage of likeable newlyweds Zach (Zach Gilford) and Samantha McCall (Allison Miller), while neglecting to scare the bejesus out of us. "
919,Devil's Due,4.1,40,The Guardian," It's as substantial as seeing ""The Exorcist"" redone on Snapchat – and let's not even consider the implication of casting black and Latino performers as Satan's minions, because clearly its makers haven't. "
920,Devil's Due,4.1,38,McClatchy-Tribune News Service," The dialogue is dull, the performances perfunctory and while it is novel to leave out “the explainer” character — that slim hope that a priest, an expert on the Occult or whoever, can give the characters answers — common to this genre, leaving that character out robs the film of pathos and urgency. "
921,Devil's Due,4.1,30,Variety," The film expends plenty of effort crafting a few memorable freakout setpieces and nailing down the logistics of its found-footage camera placement, yet it offers precious little in the way of real scares or engaging characters, and even less in original ideas. "
922,Devil's Due,4.1,30,The Hollywood Reporter," As with most found footage films, there’s a lot of tediousness, with the early proceedings resembling the sort of home movies from which anyone not directly involved would normally flee. "
923,Devil's Due,4.1,25,RogerEbert.com, Devil's Due is one of those films that borrows so many key elements from other and often better movies that genre buffs could amuse themselves by composing lists of all the titles that it blatantly rips off throughout. 
924,Fair Game,4.2,50,Chicago Sun-Times, Fair Game works as a thriller for anyone who lives entirely in the present. 
925,Fair Game,4.2,50,Entertainment Weekly, A thriller primarily about the movement of Cindy Crawford's breasts beneath a succession of ever-smaller T-shirts. 
926,Fair Game,4.2,50,San Francisco Chronicle, Will you find yourself wishing you were looking at someone else? Not really. 
927,Fair Game,4.2,25,San Francisco Examiner, This is right up there with the dumbest pictures of the year. 
928,Fair Game,4.2,12,ReelViews," Fair Game is howlingly bad - so awful, in fact, that it can actually be enjoyed on a certain level. "
929,Fair Game,4.2,12,Rolling Stone," Fair Game, written and directed by men, allows model Cindy Crawford to make her screen debut as Miami lawyer Kate McQueen. "
930,Fair Game,4.2,12,The Globe and Mail (Toronto), The film is significantly inept even when Crawford is not on the screen. [03 Nov 1995] 
931,Fair Game,4.2,11,Austin Chronicle," Very slick and extremely silly, not to mention aptly titled, Fair Game is just that - a noisy actioner so inanely scripted, acted, and directed that it practically begs you to make fun of it. "
932,Fair Game,4.2,10,The New York Times, The only heat that rises from the movie is mechanical. 
933,Fair Game,4.2,0,Los Angeles Times, Don't imagine there is any reason to see Fair Game. 
934,Wing Commander,4.2,67,Austin Chronicle," While much of the film is taken over by enormously entertaining dogfight sequences … much of it also rests on the narrative drive, which seems clipped part and parcel from one of those old “Why We Fight” documentaries that Frank Capra doled out to keep our G.I.s in fighting mode. "
935,Wing Commander,4.2,50,TV Guide Magazine," The script too often sounds like an encrypted communique itself, and it's tiring trying to keep all the nonsensical space-jargon straight. The effort is more demanding than hanging onto a joystick, and not entirely worth the effort. "
936,Wing Commander,4.2,30,Salon," Pretty much everything in this high-space war yarn has been swiped from other, better movies. "
937,Wing Commander,4.2,30,Variety," Formulaic, humdrum and sometimes unintentionally laughable. "
938,Wing Commander,4.2,20,L.A. Weekly," An excruciating no-brainer blend of “Starship Troopers” and “Top Gun,” without the former’s guilty-pleasure concoction of gory F/X and dark humor or Tom Cruise’s megawatt smile. "
939,Wing Commander,4.2,20,Chicago Reader, Excruciatingly earnest yet convictionless movie. 
940,Wing Commander,4.2,20,Washington Post, Cinematic sleeping pill. 
941,Wing Commander,4.2,10,Newsweek," Matthew Lillard of ""Scream,"" flies like his nickname and tries to bring the film some comic relief not already provided by the stultifying stupidity of the script. "
942,Wing Commander,4.2,10,The New York Times, The film is painfully boring and funny in the wrong places. 
943,Wing Commander,4.2,0,Entertainment Weekly," The effects are laughably primitive, the dialogue hilariously atrocious -- and those are the good parts. "
944,The Adventures of Rocky & Bullwinkle,4.2,75,Chicago Sun-Times," Has the same mixture of dumb puns, corny sight gags and sly, even sophisticated in-jokes. It's a lot of fun. "
945,The Adventures of Rocky & Bullwinkle,4.2,63,USA Today, Pure nonsense is hard to sustain for an entire feature-length movie. 
946,The Adventures of Rocky & Bullwinkle,4.2,50,San Francisco Chronicle," So quick that the flat moments are rapidly, inevitably chased by a new gag. "
947,The Adventures of Rocky & Bullwinkle,4.2,50,TV Guide Magazine, This megastar mix of CGI animation and live action is remarkably faithful to the spirit of the original. 
948,The Adventures of Rocky & Bullwinkle,4.2,42,Entertainment Weekly, The problem with the movie isn't that it sells out Rocky and Bullwinkle -- it's that it can't keep up with them. 
949,The Adventures of Rocky & Bullwinkle,4.2,40,Austin Chronicle," Hit-or-miss comedy at its best and worst: When it connects, the belly laughs are long and loud, but when it misses, the groans you'll be hearing are your own. "
950,The Adventures of Rocky & Bullwinkle,4.2,40,Washington Post, Never asks its target audience of self-referential baby boomers and their littles bundles of joy to take it more seriously than it takes itself. 
951,The Adventures of Rocky & Bullwinkle,4.2,30,Film.com," Has some good throwaway gags -- but far too often, the moviemakers don't throw them away soon enough. "
952,The Adventures of Rocky & Bullwinkle,4.2,20,The New York Times," Succumbs to its blockbuster ambitions and turns into a noisy, bloated mess. "
953,The Adventures of Rocky & Bullwinkle,4.2,10,Variety," Scarcely seems worth the expenditure of time, money and talent. "
954,Universal Soldier: The Return,4.2,75,San Francisco Chronicle, Has a shameless B-movie exuberance. 
955,Universal Soldier: The Return,4.2,33,Entertainment Weekly, Jean-Claude Van Damme's latest dud. 
956,Universal Soldier: The Return,4.2,30,TNT RoughCut, This testosterone-fest even features a battle inside a strip bar replete with topless women. Talk about your guilty pleasures. 
957,Universal Soldier: The Return,4.2,30,Variety, Lightning fails to strike twice -- an underwhelming follow-up to one of the career-stalled action star's better efforts. 
958,Universal Soldier: The Return,4.2,25,Boston Globe, Devoid of personality and has an annoying gratuitous sentimental streak. 
959,Universal Soldier: The Return,4.2,20,TV Guide Magazine," Plenty of bone-crunching brawn, but not a brain cell in sight. "
960,Universal Soldier: The Return,4.2,20,Film.com, Custom-made for an audience of mouth-breathers. 
961,Universal Soldier: The Return,4.2,10,Film.com," Slow-moving and violent mess...feels slow even at a scant 82 minutes...Even by the slack standards of Van Damme's oeuvre, ""The Return"" is a letdown. "
962,Universal Soldier: The Return,4.2,10,L.A. Weekly, A mind-numbing exercise in high body counts and big tits. 
963,Universal Soldier: The Return,4.2,0,Austin Chronicle," Lame, mindless dialogue makes Wing Commander seem Cukoresque by comparison. "
964,Urban Legends: Final Cut,4.2,38,Boston Globe, Awful in ways that are just clever enough often enough to make it intermittently watchable. 
965,Urban Legends: Final Cut,4.2,30,TV Guide Magazine, Preposterous plotting and interchangeable young actors. 
966,Urban Legends: Final Cut,4.2,25,Miami Herald, Sophomoric. 
967,Urban Legends: Final Cut,4.2,20,The New York Times," Ottman doesn't have the firm grasp of tone necessary to make his deliberate ambiguities seem other than simple confusion, nor the sense of humor necessary to turn the deliberate clichés into effective satire. "
968,Urban Legends: Final Cut,4.2,20,L.A. Weekly, Wears its lack of originality in a crowded slasher marketplace like a red badge of desperation. 
969,Urban Legends: Final Cut,4.2,12,Baltimore Sun, Just plain bad. 
970,Urban Legends: Final Cut,4.2,12,Chicago Tribune, It's hard not to feel angry that you've spent almost two hours watching this moronic exercise. 
971,Urban Legends: Final Cut,4.2,10,Variety, A poorer film than the paltry original even as it strikes a self-consciously clever pose. 
972,Urban Legends: Final Cut,4.2,0,Seattle Post-Intelligencer," No style, no irony and no smarts, just a vicious streak that lasts 90 minutes. "
973,Urban Legends: Final Cut,4.2,0,Entertainment Weekly, Debased swill. 
974,A Sound of Thunder,4.2,67,Seattle Post-Intelligencer," Though he tries hard for bravado, hero Edward Burns is terminally wooden. "
975,A Sound of Thunder,4.2,50,ReelViews," The ending seems predestined, and the overlong, tepid journey getting to that point isn't worth the price of admission. "
976,A Sound of Thunder,4.2,38,USA Today," The cliché-laden dialogue, schlocky special effects and predictable plot are derivative; the movie is overwrought and lacks suspense. "
977,A Sound of Thunder,4.2,38,New York Daily News," Burns doesn't even bother to disguise his New York accent, any more than he does his boredom. "
978,A Sound of Thunder,4.2,25,Chicago Tribune, One redeeming feature of this picture is that it will make great fodder for those make-fun-of-the-movie TV shows. 
979,A Sound of Thunder,4.2,20,The Hollywood Reporter," A gloriously lead-footed excursion into time travel with all the accoutrements of 1950s science fiction: an absurd plot, cliched characters, corny effects and a race against time to save mankind. "
980,A Sound of Thunder,4.2,20,Variety, A clunky and cheesy disaster. 
981,A Sound of Thunder,4.2,20,The New York Times, This picture achieves a level of badness that is its own form of sublimity. You almost - please note that I said almost - have to see it to believe it. 
982,A Sound of Thunder,4.2,20,Los Angeles Times," The picture looks as murky as its story line, the sound is tinny, much of the dialogue is flat or confoundingly technical or merely risible, and most everything on the screen looks patently fake. "
983,A Sound of Thunder,4.2,20,TV Guide Magazine, The profoundly unconvincing CGI work only makes the sorry screenplay and lackluster performances look worse. 
984,Spy Kids 3: Game Over,4.2,100,Film Threat," There are no boring, expository sequences; no depressing, grown-up politics. Instead, Rodriguez gifts us with a kaleidoscope of energy and invention. "
985,Spy Kids 3: Game Over,4.2,80,Los Angeles Times," A good example of complex Hollywood wizardry placed in the service of sharp, intelligent family entertainment. "
986,Spy Kids 3: Game Over,4.2,75,USA Today," Amid the razzle-dazzle, Spy Kids 3-D: Game Over is sweetly inspiring. "
987,Spy Kids 3: Game Over,4.2,75,Philadelphia Inquirer," Rodriguez manages to work in some nicely cornball messages (family togetherness and forgiveness is good, Stallone doing comedy is bad) and theatergoers get to walk out with their very own way-cool cardboard anaglyphic eyeglasses. "
988,Spy Kids 3: Game Over,4.2,63,Miami Herald," Easily the slightest and most frenetic entry in the trilogy. But it might also turn out to be the fan favorite, because the movie is nothing but eye candy and visual sensation. "
989,Spy Kids 3: Game Over,4.2,63,ReelViews," It's an awkward technique that outlived its usefulness more than four decades ago. I like the movie, but hate its presentation. "
990,Spy Kids 3: Game Over,4.2,60,The New York Times," An enjoyable, noisy romp. "
991,Spy Kids 3: Game Over,4.2,60,Variety," It's hard to dislike a movie this light-hearted, but there's something terribly ephemeral about it as well; it's a film of complete weightlessness. "
992,Spy Kids 3: Game Over,4.2,50,Baltimore Sun," Good intentions are no substitute for good filmmaking, and Spy Kids 3D is nothing more than a retread in flashier clothing. "
993,Spy Kids 3: Game Over,4.2,40,TV Guide Magazine," Overall it's a harmless disappointment, hampered by the thin story and a surprisingly dreary looking video-game setting, heavy on the floating platforms, cartoony future-cityscapes and goofy gadgetry. "
994,Boogeyman,4.2,70,Variety, Trendy influence of insidiously creepy Japanese horror pics is felt in almost every frame of Boogeyman. The effectively atmospheric and unusually involving thriller tells the story of a distraught young man's protracted duel of wits with the eponymous evildoer. 
995,Boogeyman,4.2,60,Film Threat," This film does cause shivers, creeps, scares, and jumps. It may even make you scream a bit. "
996,Boogeyman,4.2,50,San Francisco Chronicle, An otherwise passable horror film that delivers more than enough cheap thrills to forgive the plot holes. 
997,Boogeyman,4.2,40,Los Angeles Times, Has little to offer in the way of entertainment or originality. 
998,Boogeyman,4.2,38,The Globe and Mail (Toronto)," A film willing to cheat whatever way necessary to scare you... The good news is that once you leave the theatre, you'll never think of Boogeyman again. "
999,Boogeyman,4.2,38,Philadelphia Inquirer," While stylishly filmed and edited, Boogeyman is filled with every imaginable fright cliche... It's like a meal consisting entirely of airy hors d'oeuvres. "
1000,Boogeyman,4.2,30,The New York Times," The filmmakers are smart enough to keep the monster out of sight for a long time and then to show only glimpses, but a similar tactic of providing only glimpses of plot and character is disastrous. "
1001,Boogeyman,4.2,25,New York Post," The MPAA's rating explanation for this PG-13-rated snoozer misleadingly claims it contains ""intense sequences of terror/violence""; it would be more accurate to state that Boogeyman contains ""virtually every horror-movie cliché of the past 30 years."" "
1002,Boogeyman,4.2,20,TV Guide Magazine," If you can't spell ""bogeyman,"" you shouldn't make movies about him. "
1003,Boogeyman,4.2,12,Boston Globe," A horror film whose only scare is that it was made at all... As with so many stupid horror movies in these post-''Scream"" times, this one is at such a creative loss that all it can do is make its audience feel duped for having purchased a ticket. "
1004,The Comebacks,4.2,63,Boston Globe," As dumb spoofs go, The Comebacks isn't bad. It takes almost every sports movie of the last five years (""Field of Dreams,"" too) and blends them into a single slapdash comedy. "
1005,The Comebacks,4.2,50,Film Threat," It’s mostly eighty-four minutes of puns, double entendres, and Freudian slips. "
1006,The Comebacks,4.2,40,Los Angeles Times," You'll be goaded throughout The Comebacks to think of ""Bend It Like Beckham,"" ""Remember the Titans,"" ""Rudy,"" ""Hoosiers,"" ""Field of Dreams"" and their ilk. What you also think about is how much this stuff worked better in ""Airplane!"" or ""Blazing Saddles."" "
1007,The Comebacks,4.2,40,The Hollywood Reporter," Koechner tries hard, but ultimately scores few laughs except for when, like Ferrell, he bares his comically less than toned, fleshy body. "
1008,The Comebacks,4.2,30,Variety," An exceptionally lame genre parody that plumbs depths of ineptitude heretofore charted only by the marginally less abysmal ""Date Movie."" "
1009,The Comebacks,4.2,30,L.A. Weekly," Isn’t as obnoxiously awful as, say, ""Epic Movie""; it’s simply not funny in the least. "
1010,The Comebacks,4.2,30,The New York Times, The movie’s low aspirations are depressing because its best gags are agreeably demented. 
1011,The Comebacks,4.2,25,TV Guide Magazine," We're treated to endless scenes of women getting slammed, thrown and clothes lined, while men's genitals are grabbed, groped, stroked and tasered. It's all just as painful as it sounds. "
1012,The Comebacks,4.2,20,Austin Chronicle," It’s too bad the filmmakers didn’t have a longer view of film history, though; maybe their jokes would have been more interesting if they’d been aimed at, say, ""Somebody Up There Likes Me"" or ""The Pride of the Yankees."" "
1013,The Comebacks,4.2,12,The Globe and Mail (Toronto)," At the end of The Comebacks, Coach is offered job with a college basketball team called The Sequels - a joke perhaps, but all too horrifying a prospect after watching this dull fumble. "
1014,The Legend of Hercules,4.2,50,USA Today," There's a fun retro camp to Hercules, with nods to classics such as Ben-Hur and Spartacus, as Hercules finds himself rowing slave ships and crossing desert expanses. "
1015,The Legend of Hercules,4.2,40,New York Magazine (Vulture)," Like so many of today’s action films, The Legend of Hercules is too busy peddling slick, stone-faced portent to ever bother making us laugh, or engaging us in any way. "
1016,The Legend of Hercules,4.2,39,Film.com," While the art of action filmmaking depreciates, Harlin remains steadfast in his classicism, even if the movie doesn’t have the foundation to support him. "
1017,The Legend of Hercules,4.2,38,McClatchy-Tribune News Service," At times, with its stiff, charisma-impaired cast, its digital sets and slo-mo slaughter, The Legend of Hercules has a whiff of the Augean Stables about it — if you catch my drift. "
1018,The Legend of Hercules,4.2,38,Slant Magazine," Given its virtuous subject matter and the relative bloodlessness of its violence, perhaps Renny Harlin means for this film to be a means of atoning for his previous cinematic sins. "
1019,The Legend of Hercules,4.2,38,RogerEbert.com," While Lutz might possess the beefcake to fill out his chest armor, he lacks the acting chops to make us much care about the fate of his gleaming hero who looks as if he just stepped out of a Beverly Hills salon. "
1020,The Legend of Hercules,4.2,30,Variety," Lutz’s acting muscles aren’t nearly as well developed as his pectorals and deltoids, and while the role may not call for a master thespian, it at least begs someone who can emote without looking like he’s straining to execute a dead lift. "
1021,The Legend of Hercules,4.2,20,The Hollywood Reporter," If The Legend of Hercules were just a little more inept or over-the-top, it might have been ridiculous fun. As it is, unfortunately, Harlin embraces the mediocrity of the screenplay with a dour straight face, draining it of any enjoyably camp possibilities. "
1022,The Legend of Hercules,4.2,20,The Dissolve," Where 300 made a virtue of its low budget by stripping the visuals down to their essential elements, the shot-in-Bulgaria Legend Of Hercules mostly just looks rushed and cheap, only coming to life in a handful of fight scenes, and then only briefly. "
1023,The Legend of Hercules,4.2,16,The Playlist, A movie so ugly and woeful that you'll wish you had superhuman strength to pluck your own eyeballs out of your head. 
1024,Marmaduke,4.2,50,Chicago Sun-Times," If you like the comic strip, now in its 56th year, maybe you'll like it, maybe not. Marmaduke's personality isn't nearly as engaging as Garfield's. Then again, if personality is what you're in the market for, maybe you shouldn't be considering a lip-synched talking animal comedy in the first place. "
1025,Marmaduke,4.2,50,Movieline, The film’s most impressive feat may be bringing a cartoon character to life while turning actual humans into 2-D cutouts. 
