,title,rating,metascore,publisher,review
350,The Master of Disguise,3.6,25,Philadelphia Inquirer, Totally lame. 
351,The Master of Disguise,3.6,25,Baltimore Sun," Hands-down, the best James Brolin-in-an-Italian-accent movie ever. "
352,The Master of Disguise,3.6,25,Chicago Sun-Times," Pants and wheezes and hurls itself exhausted across the finish line after barely 65 minutes of movie, and then follows it with 15 minutes of end credits in an attempt to clock in as a feature film. "
353,The Master of Disguise,3.6,25,USA Today," Lacking even a hint of humor or a watchable story, Disguise has distinguished itself as the summer's worst movie. "
354,The Master of Disguise,3.6,20,Chicago Reader," Imagine combining bad imitations of the ""Ace Ventura"" and ""Austin Powers"" movies and you'll have a rough idea of this feeble Dana Carvey farce. "
355,The Master of Disguise,3.6,20,Variety," Vehicle for Dana Carvey as a chameleonic crime-fighting imbecile is noisy, colorful and fart-gag-filled enough to amuse undiscriminating auds under the age of 10. "
356,The Master of Disguise,3.6,20,TV Guide Magazine, Painfully unfunny and misguided to boot. 
357,The Master of Disguise,3.6,20,New Times (L.A.)," Mostly this happy train wreck feels like a longer, better movie that was chopped up and reassembled by retarded monkeys; what should have been a rush instead feels rushed. "
358,The Master of Disguise,3.6,16,Entertainment Weekly," An awful, stillborn comedy assembled out of rusty spare parts from secret agent movies and run-of-the-mill ''Saturday Night Live'' skits. "
359,The Master of Disguise,3.6,0,New York Post," No one but a convict guilty of some truly heinous crime should have to sit through The Master of Disguise, an unbearably tedious and unfunny comedy. "
360,Police Academy: Mission to Moscow,3.6,40,TV Guide Magazine," Since all these revisited series have run out of steam, this sorry sequel is only recommended for aging nostalgists. "
361,Police Academy: Mission to Moscow,3.6,20,Empire," Energetically humourless, with travelogue and circus footage inserted between the dog-piss and big boob jokes. "
362,Police Academy: Mission to Moscow,3.6,10,Variety," An inept, geriatric romp that's for completists only. "
363,Police Academy: Mission to Moscow,3.6,0,Time Out," Lame, sloppy, cack-handed, utterly redundant - put succinctly, the very worst of the series. "
364,Crossroads,3.6,50,New Times (L.A.)," Highbrow self-appointed guardians of culture need not apply, but those who loved ""Cool as Ice"" have at last found a worthy follow-up. "
365,Crossroads,3.6,40,Slate, So vanilla yet so transcendentally sleazy that its target audience seems to be pubescent girls and dirty old priests. 
366,Crossroads,3.6,40,Film Threat," Spears, Davis, and company are well aware that they're making nothing more than the cinematic equivalent of Spears' glossy bubble gum pop -- but that's exactly the problem. "
367,Crossroads,3.6,40,Salon," The movie is a lumbering load of hokum, but unlike those other recent pop star white elephants -- it's at least watchable. "
368,Crossroads,3.6,38,USA Today, Less a movie than a mind-numbingly dull road trip. 
369,Crossroads,3.6,30,The New Yorker," What it's really about, of course, is the very delicate marketing problem of turning a super-bland pop star into an acceptable human being onscreen. [4 Mar 2002, p. 90] "
370,Crossroads,3.6,20,The A.V. Club," Spears is filmed and costumed in such a harsh, unflattering manner that it looks like Christina Aguilera bribed the crew to make her rival look as hideous as possible. Spears' ubiquity has spawned an inevitable backlash, but the awful Crossroads ought to do more harm to her career than even the most powerful Britney-basher. "
371,Crossroads,3.6,20,Variety, Awfully lame bigscreen debut for pop diva Britney Spears. 
372,Crossroads,3.6,0,Baltimore Sun," Go see Crossroads if you want to hear Britney sing or see her wear next-to-nothing. But otherwise, avoid this train wreck at all costs. "
373,Crossroads,3.6,0,Washington Post, It does wonders to a critic to know that [Britney] could be a continuing font of teen and post-teen kitsch for years to come. 
374,Scary Movie 5,3.6,30,The Hollywood Reporter, This latest installment of the horror movie spoof franchise is mainly notable for its Charlie Sheen/Lindsay Lohan cameos. 
375,Scary Movie 5,3.6,30,The New York Times," Marlon Wayans’s satire “A Haunted House” got to “Paranormal” first, and for a much smaller budget delivered bigger laughs. "
376,Scary Movie 5,3.6,25,McClatchy-Tribune News Service, Scary Movie 5 comes up short in every way imaginable. 
377,Scary Movie 5,3.6,25,The A.V. Club," Scary Movie 5 aspires to timeliness, but its comic sensibility is so groaningly retro that the film features a series of tributes to The Benny Hill Show and its signature ditty, “Yakety Sax.” "
378,Scary Movie 5,3.6,25,Entertainment Weekly," Somehow, it actually looks cheaper than ""Paranormal Activity."" It's less funny, too. "
379,Scary Movie 5,3.6,25,New York Post, This is a horror movie that’s really a supposed comedy; she’s (Lohan) a supposed comedy actress who’s actually scary. 
380,Scary Movie 5,3.6,20,New York Daily News," Luckily, folks like Snoop and good sports like Sheen and, yes, Lohan, break up the monotony. Until, like an undead beastie, the boredom and dumb jokes come roaring back. "
381,Scary Movie 5,3.6,20,Empire," Lacking a single honest laugh, this is shoddy by comparison with the other Scary Movie sequels… which throws it in a pit with Transylmania, Breaking Wind and Stan Helsing. "
382,Scary Movie 5,3.6,10,Variety," Audiences not inclined to laugh at the sight of a baby’s head catching fire are encouraged to at least chuckle at the various gags made at the expense of Jody and Dan’s housekeeper (a game Lidia Porto), who satisfies many of the picture’s comedic-target prerequisites by being plus-sized, hysterically religious and Latina. "
383,Scary Movie 5,3.6,5,Film.com," Scary Movie 5 is so massively un-enjoyable, a hate crime against cinema, a ringing indictment of the depths commercialism will go to in search of the lowest common denominator. "
384,Feardotcom,3.6,50,Chicago Sun-Times," Strange, how good feardotcom is, and how bad. The screenplay is a mess, and yet the visuals are so creative this is one of the rare bad films you might actually want to see. "
385,Feardotcom,3.6,40,New Times (L.A.)," If sudden loud noises, relentless strobe lights, digital hallucinations and mutilated corpses make you jump, and you feel that nothing more is required for a good time at the movies, welcome to Feardotcom. "
386,Feardotcom,3.6,40,Variety," Never quite realizes its potential to evoke the real horror of the Internet -- Yet, Malone has given the film a distinctive atmosphere and occasional flashes of his perverse sense of humor. "
387,Feardotcom,3.6,30,TV Guide Magazine," There's a germ of an interesting idea here, but it's smothered by gloomy cinematography a la ""Seven"" (1995) and grating implausibilities, like the fact that everyone lives in the kind of cavernous, dankly art-directed dumps that only internet millionaires and trust fund twinkies can afford in the real New York. "
388,Feardotcom,3.6,25,New York Post," A low-rent, slow-witted horror flick notable chiefly for its hilariously unsuccessful attempt to pass off Luxembourg City as New York City. "
389,Feardotcom,3.6,25,New York Daily News," The story is a mess, some of the images offensive, the acting under par and the dialogue silly. "
390,Feardotcom,3.6,20,The A.V. Club," Made with just enough craft to keep it from being the instantly dated camp howler its title promises, but it's quickly apparent that there's no thought or originality under its grim, familiar surface. "
391,Feardotcom,3.6,10,Film Threat," This movie is plain stupid from the get go, but at least it looks good. "
392,Feardotcom,3.6,10,Los Angeles Times," The story leapfrogs abruptly from scene to scene, and it makes such a mockery of narrative logic and continuity that the cast tends to look either baffled (Dorff) or as if they're trying to remain unrecognized. "
393,Feardotcom,3.6,10,L.A. Weekly," The film, whose clumsy editing and dearth of establishing shots keep the viewer in an unintended state of confusion, is a corpse in its own right: It’s filled with the rotting ideas of far better movies. "
394,The Room,3.7,30,Chicago Reader," This inept 2003 melodrama has become a Rocky Horror-style cult favorite...As someone who's watched more bad movies than you can imagine, I'm mostly immune to the so-bad-it's-good aesthetic, though I can see how, viewed in a theater at midnight after a few drinks, this might conjure up its own hilariously demented reality. "
395,The Room,3.7,25,Portland Oregonian," Tommy Wiseau's film oozes sincerity, which is then slathered in a thick coating of oblivious narcissism, and sadly serves as an example that not everyone should follow their bliss...It's the emotional earnestness that places The Room squarely within Susan Sontag's famous definition of pure camp. "
396,The Room,3.7,12,Chicago Sun-Times," You can laugh at lines like: ""Hey, everybody, let's go inside and eat some cake""; ""Leave your stupid comments in your pocket!""; ""Man, I just can't figure women out. Sometimes they're just too smart. Sometimes they're flat out stupid. Other times they're just evil."" In Wiseau's worldview, if ""The Room"" were a woman, she wouldn't be ""evil"" or ""too smart."" That leaves ""flat-out stupid."" [12 Feb 2012, p.B2] "
397,The Room,3.7,10,Variety," The Room marks the writing-directing-acting debut of Tommy Wiseau, who's not just one of the most unusual looking and sounding (with an unidentifiable Eastern European accent) leading men ever to grace the screen, but a narcissist nonpareil whose movie makes Vincent Gallo's ""The Brown Bunny"" seem the apotheosis of cinematic self-restraint. "
398,The Room,3.7,0,Movie Nation," That’s the trick to making a cult film. It can’t just be bad, it has to be memorably so, and The Room is. "
399,Teen Wolf Too,3.7,25,Chicago Tribune," Given the grosses of the original, a sequel to Teen Wolf was inevitable-and it was inevitable, too, that the sequel would lose the quality of innocence and unconscious artfulness that made the first film work. The material has been broken down, analyzed and reassembled with scientific precision; what was instinctive in the original has become self-conscious and calculated in the followup, and the spirit is gone. "
400,Teen Wolf Too,3.7,20,The New York Times," No one expects realism from a movie called Teen Wolf Too... still, the film makers could pretend to know what college is like, might try to liven up the kindly werewolf formula. "
401,Teen Wolf Too,3.7,12,Washington Post, Teen Wolf Too is nothing a jar of Nair wouldn't cure. 
402,Teen Wolf Too,3.7,10,Los Angeles Times," Teen Wolf Too embellishes its inane, cookie-cutter plot with remote direction, witless dialogue and charmless characters. "
403,Teen Wolf Too,3.7,0,Miami Herald," Teen Wolf Too is a relentlessly idiotic sequel to 1985's Teen Wolf. [1 Dec 1987, p.B5] "
404,The Adventures of Sharkboy and Lavagirl 3-D,3.7,70,L.A. Weekly, Slight but immensely enjoyable charmer. 
405,The Adventures of Sharkboy and Lavagirl 3-D,3.7,60,Dallas Observer, Robert Rodriguez and his kids conjure up a charming 3-D fantasy. 
406,The Adventures of Sharkboy and Lavagirl 3-D,3.7,50,The Hollywood Reporter, An often imaginative though less than magical family feature. 
407,The Adventures of Sharkboy and Lavagirl 3-D,3.7,50,Variety," There's little chance of grabbing teens (or even many tweens) during summertime playdates. Still, small fry will be enchanted by this rambunctious action-adventure. "
408,The Adventures of Sharkboy and Lavagirl 3-D,3.7,42,Entertainment Weekly," Like choral singing and travel photography, this adventure is more fun for participants than it is for spectators. "
409,The Adventures of Sharkboy and Lavagirl 3-D,3.7,38,Chicago Tribune, There's really just not a lot here. I'm sure Racer's story will entertain the very wee ones -- but so do keys. 
410,The Adventures of Sharkboy and Lavagirl 3-D,3.7,38,Charlotte Observer, The story's so sloppy that it contradicts itself constantly. 
411,The Adventures of Sharkboy and Lavagirl 3-D,3.7,30,Time," Pretty lame. Sharkboy has an especially frantic, amateur atmosphere, with a mostly maladroit cast. "
412,The Adventures of Sharkboy and Lavagirl 3-D,3.7,30,Village Voice," Based on characters created by Rodriguez's then-seven-year-old son, Racer Max, the film doesn't belong in wide release. It belongs on a refrigerator door, alongside ""100%"" spelling tests, old lunch menus, and notices from the PTA. "
413,The Adventures of Sharkboy and Lavagirl 3-D,3.7,30,The A.V. Club," Sadly, the film's creaky, sometimes painful dialogue makes it all too easy to believe that it was genuinely co-written by a small child. "
414,Bucky Larson: Born to Be a Star,3.7,30,Movieline," That Bucky Larson's humor is stuck at a toilet-centric grade school level is less damning than how little of that or any humor it contains - the film, directed by Tom Brady (The Hot Chick), sets up scene after scene that wanders around in the general vicinity of a joke idea without ever approaching anything like a punchline. "
415,Bucky Larson: Born to Be a Star,3.7,25,Entertainment Weekly, Bucky Larson is a one-note joke played over and over and over. 
416,Bucky Larson: Born to Be a Star,3.7,25,Orlando Sentinel," It's an ugly movie to look at and a faintly nauseating one to sit through, truth be told. "
417,Bucky Larson: Born to Be a Star,3.7,25,Boston Globe," Never thought we'd say this about a movie, but Bucky Larson probably doesn't wring as much out of recurring bodily-fluid gags as it could. "
418,Bucky Larson: Born to Be a Star,3.7,20,Los Angeles Times," The scenario makes for an inept, lazy R-rated movie whose sole purpose is as a glossary of euphemisms for genitalia and sexual acts. "
419,Bucky Larson: Born to Be a Star,3.7,16,The A.V. Club," Apparently no one told Ricci she was acting in a comedy, not a touching drama about a young woman overcoming a formative trauma to achieve her dreams. "
420,Bucky Larson: Born to Be a Star,3.7,10,The Hollywood Reporter," Unfortunately, the R rating will prohibit the target audience -- namely teenage boys who find penis jokes endlessly hilarious - from seeing this relentlessly unfunny and vulgar effort until it shows up on video and cable. "
421,Bucky Larson: Born to Be a Star,3.7,10,The New York Times, This may be the worst movie Pauly Shore has ever been in. Think about that. 
422,Bucky Larson: Born to Be a Star,3.7,10,New York Daily News," This god-awful, unfunny, stinkingly putrid sketch-comic movie has exactly one snicker-worthy moment, involving Kevin Nealon and a stolen grape. But watching the rest of it will make you whine. "
423,Bucky Larson: Born to Be a Star,3.7,10,Variety, One of the most astonishingly unfunny films of this or any other year. 
424,Batman & Robin,3.7,70,The New York Times," Joel Schumacher, director and ringmaster, piles on the flashy showmanship and keeps the film as big, bold, noisy and mindlessly overwhelming as possible. "
425,Batman & Robin,3.7,60,Salon," There's something almost maniacally heroic about packaging the fourth sequel of a superhero action series without resorting to the old standbys of good writing, capable acting or inspired directing. "
426,Batman & Robin,3.7,50,Chicago Sun-Times," Batman & Robin, like the first three films in the series, is wonderful to look at, and has nothing authentic at its core. "
427,Batman & Robin,3.7,50,ReelViews," This film, which places yet another actor in the batsuit, has all the necessary hallmarks of a sorry sequel -- pointless, plodding plotting; asinine action; clueless, comatose characterization; and dumb dialogue. "
428,Batman & Robin,3.7,50,San Francisco Chronicle," It's the lightest of the Batman movies, the most cartoony, the dumbest and the least ambitious. But it holds the audience's attention, brings on a few laughs and never really gets boring. "
429,Batman & Robin,3.7,40,L.A. Weekly," There's so much happening in the movie that it feels like nothing is happening at all. Which leaves you free to gaze, slack-jawed, on the true glory of Batman & Robin -- its fabulously color-coded set design. "
430,Batman & Robin,3.7,25,San Francisco Examiner, Clooney's stiff cornball delivery and tendency to smile during the most tragic moments bring this as close to the cartoonish Batman television series of the 1960s as any of the movies have come. 
431,Batman & Robin,3.7,20,Austin Chronicle," Batman & Robin fails to engage the spirit of Batman, Robin, or decent marketing in general, and instead ends up as a limp, excruciatingly shallow knockoff that leaves viewers cringing at the unavoidable one-liners that make up the better part of the script. "
432,Batman & Robin,3.7,10,The A.V. Club," Clooney fails to make much of an impression as The Batman, but to make an impression amongst all the garish theatrics, he would pretty much have to shout his dialogue in rhyming verse, backwards. "
433,Batman & Robin,3.7,0,The Globe and Mail (Toronto)," Campy costumes can't disguise the incoherent plot, confused performances and lame script that send this star vehicle spiralling downward. "
434,Spy Kids 4: All the Time in the World,3.7,67,Austin Chronicle," Far more coherent than its immediate predecessor, Spy Kids: All the Time in the World in 4D benefits greatly from its two likable young leads and some of the series' wittiest, pun-filled writing. "
435,Spy Kids 4: All the Time in the World,3.7,60,Boxoffice Magazine," Far more charming, quick-witted and high spirited than anyone could have expected...for a film that didn't screen for press. It's gimmicky up the wazoo (not just 3D, but scratch-and-sniff ""Aroma-Scope"" cards handed out at screenings) and it's all the better for it. "
436,Spy Kids 4: All the Time in the World,3.7,50,Movieline," The film is being released in both 2- and 3-D, and from what I could tell the 3-D version is still almost 50-50. What use is made of the technology is hardly worth the effort, unless you've always wanted to experience a cascade of cheesies in 3-D. "
437,Spy Kids 4: All the Time in the World,3.7,50,Chicago Reader," The visual effects are as gleefully shoddy as ever, and the playful ideas sometimes achieve a dreamlike suggestiveness. "
438,Spy Kids 4: All the Time in the World,3.7,38,Orlando Sentinel, Nobody has much that's funny to say or cool to do. Even the spy gadgets are lame. 
439,Spy Kids 4: All the Time in the World,3.7,38,Boston Globe," Alba, meanwhile, is again ridiculously shoehorned into a comedy gig, although she does have an amusing opening bit spying while nine months pregnant. If only diaper bomb gags weren't the inevitable follow-up. "
440,Spy Kids 4: All the Time in the World,3.7,33,The A.V. Club," The Spy Kids series once seemed charmingly homemade. These days, it feels less charmingly homemade than maddeningly amateurish. "
441,Spy Kids 4: All the Time in the World,3.7,30,The Hollywood Reporter," Arriving eight years after the lame third installment in Dimension's profitable series, this seems like far too little way too late. "
442,Spy Kids 4: All the Time in the World,3.7,30,Variety," A cheap-looking, vaguely depressing echo of Robert Rodriguez's well-loved kidpic trilogy, assembled with minimal imagination or effort. "
443,Spy Kids 4: All the Time in the World,3.7,30,The New York Times," The fall-off in sexiness, soulfulness and wittiness from Ms. Gugino and Antonio Banderas, the parents in the first three ""Spy Kids"" films, to Ms. Alba and Joel McHale is whiplash steep. "
444,Jaws 3-D,3.7,50,The New York Times," It's harmless but unsurprising...Without Steven Spielberg's timing or John Williams's music, the shark's periodic visits become feeding scenes rather than ferocious attacks. It's like watching someone make regular raids on a refrigerator in search of midnight snacks. "
445,Jaws 3-D,3.7,50,Miami Herald," Yes, it's all pretty silly. But for those who can stand the annoyance of the cardboard glasses, there are worse ways to kill a hot afternoon. [23 July 1983, p.D6] "
446,Jaws 3-D,3.7,40,TV Guide Magazine," Although shot well and boasting some effective 3-D work, this is a woefully inadequate effort, and the series began to slip into inadvertent self-parody. "
447,Jaws 3-D,3.7,30,Variety, The Jaws cycle has reached its nadir with this surprisingly tepid [Arrivision] 3-D version. 
448,Jaws 3-D,3.7,30,Washington Post," Jaws 3-D makes a conclusive case for terminating further sequels to ""Jaws,"" as if one were needed. It also reinforces the impression that 3-D is unlikely to make a sustained comeback until its optical inconveniences and dependence on hokey scare effects can be overcome. [23 July 1983, p.C1] "
449,Jaws 3-D,3.7,30,Newsweek," One can safely doze through the extremely bland first hour, which feels more like an advertisement for marine theme parks than a suspense movie. [1 Aug 1983, p.47] "
450,Jaws 3-D,3.7,20,Empire," A toothless, tedious farce which deserves to sink without a trace. "
451,Jaws 3-D,3.7,20,Time Out London, A right royal turkey. 
452,Jaws 3-D,3.7,20,Washington Post," Jaws 3-D, in which the Amity horror swims south to Florida, looks a lot like a Poligrip commercial, what with its extreme close-ups of the Great White's artificial chompers. [29 July 1983, p.17] "
453,The Wicker Man,3.8,75,New York Post," Profoundly disturbing, blood-chilling suspenser. "
454,The Wicker Man,3.8,50,Los Angeles Times," In the end, LaBute's remake is an interesting idea that never transforms into a particularly satisfying movie. "
455,The Wicker Man,3.8,40,Film Threat, The Wicker Man isn't all that bad a movie; it's visually striking and ambitious in some ways. It just fails to bring enough to the table to fully distance itself from the original. 
456,The Wicker Man,3.8,40,L.A. Weekly," This wasn't a horror film the first time around, and LaBute makes sorry feints at effective creepiness, letting the story roam in circles just like Cage. "
457,The Wicker Man,3.8,40,The Hollywood Reporter," Unlikely to inspire a passionate following similar to the original, the film, which opened Friday without being screened for the press, ultimately induces more titters than dread. "
458,The Wicker Man,3.8,40,Variety, Any provocative questions LaBute might have wanted to raise are totally obscured as the rising tide of absurdity gradually overwhelms the entire enterprise. 
459,The Wicker Man,3.8,38,TV Guide Magazine," There may be a way to remake 1973's cult thriller The Wicker Man, in which a deeply Christian cop has his religious convictions shaken to the core as he investigates the disappearance of a child from within a cheerfully pagan community, but Neil LaBute didn't find it. "
460,The Wicker Man,3.8,38,New York Daily News," As an allegory of religious conflict, the '73 film is brilliantly constructed and ends with a punctuation mark that was shocking in its day. LaBute's movie attempts to shock, as well, and does: Given the names involved and the casting of Cage, it is shockingly bad. "
461,The Wicker Man,3.8,33,The A.V. Club, Turns a cultishly creepy classic into a dull and windy farce. 
462,The Wicker Man,3.8,30,The New York Times," A movie like this can survive an absurd premise but not incompetent execution. And Mr. LaBute, never much of an artist with the camera, proves almost comically inept as a horror-movie technician...It's neither haunting nor amusing; just boring. "
463,Fifty Shades of Black,3.8,60,Los Angeles Times," ""Black” foregoes too much scene-setting, chronology and logic to stand completely on its own. As a piece of cultural criticism, however, it painstakingly eviscerates nearly every scene in “Grey” and skewers latent sexism, classism and ludicrous sexual innuendoes, as well as the original’s numerous plot holes. "
464,Fifty Shades of Black,3.8,58,Entertainment Weekly, The film manages to be surprisingly subversive with its humor. 
465,Fifty Shades of Black,3.8,42,The A.V. Club, When Wayans allows himself to deviate from his formula there are a few effective moments of un-self-conscious slapstick. 
466,Fifty Shades of Black,3.8,40,The New York Times," As with other staples of the screen-parody genre, the comic bull’s-eyes arrive only intermittently. "
467,Fifty Shades of Black,3.8,38,Slant Magazine," An aimless, if sporadically clever, parody that tirelessly conceives of human sexuality as punchlines for its shortsighted cultural ribbings. "
468,Fifty Shades of Black,3.8,38,RogerEbert.com," Mostly, Fifty Shades of Black is exactly what you expect it will be. It hits all the notes of its source material, only it amps them up, and it seems to get the inherent absurdity of this premise even more than Sam Taylor-Johnson’s movie did. "
469,Fifty Shades of Black,3.8,33,Consequence of Sound," Marlon Wayans is clearly getting off on the gags, but the lazy, hard humor, and elastic joke-making eventually has a numbing effect. "
470,Fifty Shades of Black,3.8,30,Variety," At a minimum, a parody should be funnier than the film it’s sending up, but Fifty Shades of Black, a quick-and-dirty riff on last year’s S&M romance “Fifty Shades of Grey,” falls a laugh or two short of even that low standard. "
471,Fifty Shades of Black,3.8,20,The Hollywood Reporter," The funniest bit involves a particularly sadistic brand of torture that he inflicts on Hannah.... She quite rightly screams in protest, as should anyone forced to watch this movie. "
472,Fifty Shades of Black,3.8,0,TheWrap, A slapdash movie that’s more unbearable than the heavy-breathing best-seller and its emotionally timid screen adaptation. 
473,D-War,3.8,63,TV Guide Magazine," Frankly, it's dumb, but no dumber than ""Transformers."" "
474,D-War,3.8,50,Variety," A feast of A-grade f/x married to a Z-grade, irony-free script. "
475,D-War,3.8,50,The New York Times," It is such a breathless, delirious stew, it’s impossible not to be entertained, provided -- this is crucial -- you have a sense of humor. "
476,D-War,3.8,40,The Hollywood Reporter," While the CGI effects are undeniably impressive, the laughable story line, risible dialogue and cheap humor (most of it involving a hapless zoo security guard) seriously detract from the fun. "
477,D-War,3.8,38,Boston Globe," You don't have to hand the folks behind Dragon Wars much (the acting, directing, costumes, editing, props, music, etc: They're all off). But when they decide to sic that giant snake and those prehistoric dino-birds on downtown Los Angeles, the movie turns shockingly watchable. "
478,D-War,3.8,30,L.A. Weekly, This one’s for connoisseurs of the “totally preposterous crap” school of fantasy cinema. 
479,D-War,3.8,30,Los Angeles Times, Fluent in the laughable dialogue of a million bad fantasy flicks: 
480,D-War,3.8,30,Austin Chronicle, This South Korean pseudo-epic is some of the most ambitious cr-- I've ever seen. 
481,D-War,3.8,16,The A.V. Club," All the thought seems to have gone into the marketing, and none into the unfathomably terrible script. "
482,The Fog,3.8,50,Boston Globe," This new Fog floats in on the fumes of the 1980 John Carpenter original, but the surprise is that it's arguably better. "
483,The Fog,3.8,50,The A.V. Club," It's virtually indiscernible from any other contemporary horror film except for, well, the fog. "
484,The Fog,3.8,40,The New York Times," Mildly scary here and there. It does not play by all the horror movie rules (e.g., the black guy always dies first). And the cast is good-looking. "
485,The Fog,3.8,40,The Hollywood Reporter," Director Rupert Wainwright fails to bring any style to the material, not producing a fraction of the suspense or wit generated by Carpenter in the original even while working with a far lesser budget. "
486,The Fog,3.8,40,Variety," Unfortunately, interest lags between the grisly deaths, and, worse, none of the characters generates rooting interest. "
487,The Fog,3.8,38,TV Guide Magazine," If the characters were more interesting, the long, long buildup to their night of ghostly reckoning might be suspenseful rather than tedious. "
488,The Fog,3.8,38,The Globe and Mail (Toronto)," Most of The Fog will seem drearily perfunctory even to those viewers who don't know Carpenter's version, which itself emulated the elegant gloom of Val Lewton's horror pics of the 1940s. "
489,The Fog,3.8,25,New York Daily News," The fog also does something genuinely eerie: It causes everyone in the cast to deliver dreadful performances and display inappropriate reactions when their friends are drowned, burned, stabbed or thrown into glass display cases. "
490,The Fog,3.8,25,New York Post," I was held in suspense throughout The Fog, aching to learn the answer to its central riddle: Why would any one remake such a crummy movie? "
491,The Fog,3.8,10,Film Threat," It's too mediocre (and PG-13) to be classified as a horror film, too inane to be taken seriously and too uninteresting to be bothered with. "
492,Superman IV: The Quest for Peace,3.8,60,The New York Times," Threadbare as it's beginning to look, the Superman series hasn't lost its raison d'etre. There's life in the old boy yet. "
493,Superman IV: The Quest for Peace,3.8,60,Tampa Bay Times," Superman IV: The Quest for Peace doesn't attempt to disguise its sentiments - no more so than Greenpeace - but neither does it lose the campy spirit of the 1978 original. Although never as stylish as the first movie, it shows verve and a modest wit. Superman IV is not as funny as the first sequel, but it isn't as violent, either. [27 July 1987, p.1D] "
494,Superman IV: The Quest for Peace,3.8,38,Miami Herald," Superman IV works rather well as a children's movie. It even has a line or two for adults -- though not, one hastens to qualify, enough to actually warrant adult attendance. [25 July 1987, p.B1] "
495,Superman IV: The Quest for Peace,3.8,25,Chicago Tribune," Superman IV is a pathetic appendage to the series, a dull, shoddy film that makes the minimal 1950s TV series seem rife with production values by comparison. [27 July 1987, p.10C] "
496,Superman IV: The Quest for Peace,3.8,20,Variety," The earlier films in the series were far from perfect, but at their best they had some flair and agreeable humor, qualities this one sorely lacks. Hackman gets a few laughs, but has less to work with than before, and everyone else seems to be just going through the motions and having less fun doing so. "
497,Superman IV: The Quest for Peace,3.8,20,Empire, Predictably awful fourth installment. 
498,Superman IV: The Quest for Peace,3.8,20,Chicago Reader," By ordinary movie standards it's awful, but fans of cinematic dementia should have fun for about half an hour. "
499,Superman IV: The Quest for Peace,3.8,20,Washington Post," Superman IV, except for a glitzy new villain named Nuclear Man, is one of the cheesiest movies ever made. It's so grainy and grossly envisioned, it seems filmed on pulp. Superman's crystalline Arctic palace looks as if it's made of no-deposit-no-return soda bottles, and his suit of primary colors has ring around the collar. "
500,Superman IV: The Quest for Peace,3.8,12,The Globe and Mail (Toronto)," This one is a big, big disappointment. [27 July 1987] "
501,Superman IV: The Quest for Peace,3.8,10,Los Angeles Times," Sequels to big-budget popular hits usually end up super-slick, shallow and inflated. But this one isn't even super-slick; it's shallow and deflated...The overall effect is of a story atomized and dying before our eyes, collapsing into smashed pulp, ground down into big-budget Kryptonite ash. [27 July 1987, p.1] "
502,Mortal Kombat: Annihilation,3.8,60,Chicago Reader," But the most stimulating, satisfying aspect of this action fantasy is the theme music. "
503,Mortal Kombat: Annihilation,3.8,50,San Francisco Chronicle," Its dazzling special effects make its combatants flip and fly, spin and soar, all the while punching and kicking each other like jackhammers, only to leave viewers utterly unmoved. "
504,Mortal Kombat: Annihilation,3.8,20,Empire, It would miss the point to complain that the plot is nonsensical drivel peopled by paper-thin characters and a paucity of ideas. 
505,Mortal Kombat: Annihilation,3.8,20,TV Guide Magazine," This tedious hodgepodge of martial-arts mayhem, bogus mysticism and computer-generated special effects doesn't even pretend to have a plot. "
506,Mortal Kombat: Annihilation,3.8,16,Entertainment Weekly," Fragmented and monotonous, without a semblance of the gymnastic cleverness that at least made the first Mortal Kombat film into watchable trash, Mortal Kombat Annihilation is as debased as movies come. "
507,Mortal Kombat: Annihilation,3.8,12,ReelViews," This film has no story, no characters, and no coherence. "
508,Mortal Kombat: Annihilation,3.8,10,The New York Times, Here's the lowdown on the latest chapter in Mortal Kombat: deadly dull. 
509,Mortal Kombat: Annihilation,3.8,10,Los Angeles Times," The sequel is quite serious, charmless and critic-proof (in fact, it wasn't screened for the media), and it may attract the teenagers who have made the game so popular. [24Nov1997 Pg.10] "
510,Mortal Kombat: Annihilation,3.8,0,Austin Chronicle, The movie is nothing more than a perpetual chain of elaborately choreographed (by returning star Robin Shou) fight sequences that mix live-action foregrounds with complexly layered digital effects and are linked together by the most flimsy and laughable of plot elements. 
511,Mortal Kombat: Annihilation,3.8,0,L.A. Weekly," It's cynical and it's depressing, and I would lock a child in a room before I'd show him Mortal Kombat: Annihilation. "
512,I Know Who Killed Me,3.8,60,L.A. Weekly," In short, it’s a gift-wrapped part for Lohan, who plays her good-girl/bad-girl role with wit and an air of sly calculation. "
513,I Know Who Killed Me,3.8,50,Boston Globe, An intensely unpleasant killer-thriller mystery. 
514,I Know Who Killed Me,3.8,38,TV Guide Magazine," The most shocking thing about this ludicrous serial-killer shocker, released the week troubled 21-year-old former child star Lindsay Lohan was arrested on DUI and cocaine-possession charges, is that it's the kind of film actresses generally make when their careers are well and truly on the skids. "
515,I Know Who Killed Me,3.8,38,Chicago Tribune," The film suggests Lohan probably (allegedly) should've gone after her agent the other night, not the mother of an ex-personal assistant. "
516,I Know Who Killed Me,3.8,30,Variety," Much like the ongoing real-world meltdown of its troubled star, Lindsay Lohan, I Know Who Killed Me is a disaster that exerts a perverse fascination. "
